category_key,seasonal_flag,product_category,parent_category
13359,0,health_beauty,Health
13360,0,cool_stuff,Cool_Stuff
13361,1,food_drink,Food
13362,1,books_technical,Books
13363,0,consoles_games,Consoles
13364,1,auto,Auto
13365,0,housewares,Housewares
13366,1,housewares,Housewares
13367,0,toys,Toys
13368,0,auto,Auto
13369,0,fashion_bags_accessories,Fashion
13370,1,auto,Auto
13371,0,small_appliances,Small_Appliances
13372,0,furniture_decor,Furniture
13373,1,furniture_decor,Furniture
13374,0,construction_tools_safety,Construction
13375,1,housewares,Housewares
13376,1,home_construction,Home
13377,0,signaling_and_security,Signaling
13378,0,toys,Toys
13379,1,auto,Auto
13380,0,stationery,Stationery
13381,1,not found,Bed
13382,1,cool_stuff,Cool_Stuff
13383,0,party_supplies,Party
13384,1,health_beauty,Health
13385,0,food_drink,Food
13386,0,health_beauty,Health
13387,0,food,Food
13388,1,housewares,Housewares
13389,1,housewares,Housewares
13390,0,costruction_tools_tools,Costruction
13391,1,home_appliances,Home
13392,1,fashion_bags_accessories,Fashion
13393,0,bed_bath_table,Bed
13394,0,health_beauty,Health
13395,0,pet_shop,Pet
13396,0,housewares,Housewares
13397,0,cool_stuff,Cool_Stuff
13398,1,stationery,Stationery
13399,0,industry_commerce_and_business,Industry
13400,0,furniture_decor,Furniture
13401,0,home_appliances,Home
13402,0,auto,Auto
13403,0,auto,Auto
13404,1,computers_accessories,Computers
13405,0,cool_stuff,Cool_Stuff
13406,1,electronics,Electronics
13407,0,housewares,Housewares
13408,0,toys,Toys
13409,0,small_appliances_home_oven_and_coffee,Small_Appliances_Home_Oven_And_Coffee
13410,1,musical_instruments,Musical
13411,1,computers_accessories,Computers
13412,0,sports_leisure,Sports
13413,1,consoles_games,Consoles
13414,0,auto,Auto
13415,0,garden_tools,Garden
13416,1,health_beauty,Health
13417,1,furniture_decor,Furniture
13418,0,bed_bath_table,Bed
13419,0,sports_leisure,Sports
13420,0,housewares,Housewares
13421,0,watches_gifts,Watches
13422,0,computers_accessories,Computers
13423,0,auto,Auto
13424,1,garden_tools,Garden
13425,1,fashion_bags_accessories,Fashion
13426,0,furniture_decor,Furniture
13427,0,stationery,Stationery
13428,0,toys,Toys
13429,1,bed_bath_table,Bed
13430,0,bed_bath_table,Bed
13431,0,furniture_decor,Furniture
13432,0,health_beauty,Health
13433,0,sports_leisure,Sports
13434,1,computers_accessories,Computers
13435,1,auto,Auto
13436,0,telephony,Telephony
13437,1,perfumery,Perfumery
13438,0,sports_leisure,Sports
13439,0,electronics,Electronics
13440,0,bed_bath_table,Bed
13441,1,housewares,Housewares
13442,0,sports_leisure,Sports
13443,0,fashion_bags_accessories,Fashion
13444,0,sports_leisure,Sports
13445,0,bed_bath_table,Bed
13446,1,furniture_decor,Furniture
13447,1,sports_leisure,Sports
13448,0,housewares,Housewares
13449,0,watches_gifts,Watches
13450,1,auto,Auto
13451,1,housewares,Housewares
13452,0,auto,Auto
13453,0,health_beauty,Health
13454,1,bed_bath_table,Bed
13455,1,telephony,Telephony
13456,0,housewares,Housewares
13457,0,stationery,Stationery
13458,1,auto,Auto
13459,1,books_general_interest,Books
13460,1,drinks,Drinks
13461,0,housewares,Housewares
13462,0,baby,Baby
13463,1,watches_gifts,Watches
13464,0,bed_bath_table,Bed
13465,0,housewares,Housewares
13466,0,health_beauty,Health
13467,1,baby,Baby
13468,1,housewares,Housewares
13469,0,not found,Bed
13470,0,furniture_decor,Furniture
13471,0,housewares,Housewares
13472,1,toys,Toys
13473,0,baby,Baby
13474,0,fashion_bags_accessories,Fashion
13475,1,construction_tools_construction,Construction
13476,0,garden_tools,Garden
13477,1,electronics,Electronics
13478,0,auto,Auto
13479,1,industry_commerce_and_business,Industry
13480,1,watches_gifts,Watches
13481,1,housewares,Housewares
13482,1,bed_bath_table,Bed
13483,0,bed_bath_table,Bed
13484,1,pet_shop,Pet
13485,0,housewares,Housewares
13486,1,telephony,Telephony
13487,0,pet_shop,Pet
13488,0,stationery,Stationery
13489,0,sports_leisure,Sports
13490,0,sports_leisure,Sports
13491,0,bed_bath_table,Bed
13492,0,sports_leisure,Sports
13493,0,furniture_decor,Furniture
13494,0,sports_leisure,Sports
13495,1,telephony,Telephony
13496,0,stationery,Stationery
13497,0,bed_bath_table,Bed
13498,1,computers_accessories,Computers
13499,0,housewares,Housewares
13500,0,furniture_decor,Furniture
13501,0,office_furniture,Office
13502,0,furniture_decor,Furniture
13503,0,furniture_decor,Furniture
13504,1,books_technical,Books
13505,0,art,Art
13506,1,sports_leisure,Sports
13507,1,health_beauty,Health
13508,1,computers_accessories,Computers
13509,1,pet_shop,Pet
13510,1,telephony,Telephony
13511,0,baby,Baby
13512,1,health_beauty,Health
13513,0,sports_leisure,Sports
13514,0,furniture_decor,Furniture
13515,1,musical_instruments,Musical
13516,0,furniture_decor,Furniture
13517,0,electronics,Electronics
13518,0,toys,Toys
13519,1,food,Food
13520,0,sports_leisure,Sports
13521,1,baby,Baby
13522,1,bed_bath_table,Bed
13523,1,bed_bath_table,Bed
13524,1,market_place,Market_Place
13525,1,not found,Bed
13526,1,fashion_male_clothing,Fashion
13527,0,perfumery,Perfumery
13528,0,stationery,Stationery
13529,0,fashio_female_clothing,Fashion
13530,1,bed_bath_table,Bed
13531,0,christmas_supplies,Christmas
13532,0,housewares,Housewares
13533,1,luggage_accessories,Luggage
13534,1,watches_gifts,Watches
13535,1,luggage_accessories,Luggage
13536,1,toys,Toys
13537,0,auto,Auto
13538,1,auto,Auto
13539,0,bed_bath_table,Bed
13540,1,computers_accessories,Computers
13541,0,baby,Baby
13542,0,cool_stuff,Cool_Stuff
13543,1,not found,Bed
13544,0,telephony,Telephony
13545,0,electronics,Electronics
13546,1,housewares,Housewares
13547,1,toys,Toys
13548,1,baby,Baby
13549,0,perfumery,Perfumery
13550,1,housewares,Housewares
13551,1,housewares,Housewares
13552,0,stationery,Stationery
13553,0,health_beauty,Health
13554,0,computers_accessories,Computers
13555,0,sports_leisure,Sports
13556,0,sports_leisure,Sports
13557,0,drinks,Drinks
13558,0,cool_stuff,Cool_Stuff
13559,0,pet_shop,Pet
13560,1,baby,Baby
13561,1,furniture_decor,Furniture
13562,1,sports_leisure,Sports
13563,0,computers_accessories,Computers
13564,0,perfumery,Perfumery
13565,0,auto,Auto
13566,0,furniture_bedroom,Furniture
13567,0,bed_bath_table,Bed
13568,1,toys,Toys
13569,1,bed_bath_table,Bed
13570,1,housewares,Housewares
13571,0,bed_bath_table,Bed
13572,0,stationery,Stationery
13573,0,toys,Toys
13574,0,telephony,Telephony
13575,0,cool_stuff,Cool_Stuff
13576,1,computers_accessories,Computers
13577,0,bed_bath_table,Bed
13578,1,baby,Baby
13579,1,sports_leisure,Sports
13580,0,consoles_games,Consoles
13581,1,sports_leisure,Sports
13582,1,bed_bath_table,Bed
13583,0,bed_bath_table,Bed
13584,1,auto,Auto
13585,0,sports_leisure,Sports
13586,0,furniture_decor,Furniture
13587,0,garden_tools,Garden
13588,1,housewares,Housewares
13589,0,bed_bath_table,Bed
13590,1,bed_bath_table,Bed
13591,1,telephony,Telephony
13592,0,computers_accessories,Computers
13593,1,signaling_and_security,Signaling
13594,0,sports_leisure,Sports
13595,0,bed_bath_table,Bed
13596,0,furniture_decor,Furniture
13597,1,auto,Auto
13598,0,kitchen_dining_laundry_garden_furniture,Kitchen
13599,0,housewares,Housewares
13600,1,garden_tools,Garden
13601,0,telephony,Telephony
13602,0,baby,Baby
13603,0,telephony,Telephony
13604,1,housewares,Housewares
13605,1,health_beauty,Health
13606,0,furniture_decor,Furniture
13607,1,electronics,Electronics
13608,1,computers_accessories,Computers
13609,1,computers_accessories,Computers
13610,1,toys,Toys
13611,0,sports_leisure,Sports
13612,1,housewares,Housewares
13613,0,sports_leisure,Sports
13614,1,sports_leisure,Sports
13615,0,auto,Auto
13616,1,housewares,Housewares
13617,1,health_beauty,Health
13618,1,housewares,Housewares
13619,1,bed_bath_table,Bed
13620,0,perfumery,Perfumery
13621,1,watches_gifts,Watches
13622,0,housewares,Housewares
13623,0,sports_leisure,Sports
13624,0,not found,Bed
13625,0,home_appliances_2,Home
13626,0,home_appliances,Home
13627,0,auto,Auto
13628,0,auto,Auto
13629,0,toys,Toys
13630,0,sports_leisure,Sports
13631,1,home_appliances,Home
13632,1,bed_bath_table,Bed
13633,1,home_appliances,Home
13634,0,sports_leisure,Sports
13635,0,housewares,Housewares
13636,0,computers_accessories,Computers
13637,0,furniture_living_room,Furniture
13638,1,bed_bath_table,Bed
13639,0,furniture_decor,Furniture
13640,1,housewares,Housewares
13641,0,toys,Toys
13642,0,sports_leisure,Sports
13643,1,bed_bath_table,Bed
13644,0,bed_bath_table,Bed
13645,0,auto,Auto
13646,0,air_conditioning,Air_Conditioning
13647,0,bed_bath_table,Bed
13648,1,health_beauty,Health
13649,0,toys,Toys
13650,1,furniture_living_room,Furniture
13651,1,sports_leisure,Sports
13652,1,signaling_and_security,Signaling
13653,1,sports_leisure,Sports
13654,0,stationery,Stationery
13655,0,bed_bath_table,Bed
13656,1,fashio_female_clothing,Fashion
13657,0,telephony,Telephony
13658,1,small_appliances,Small_Appliances
13659,1,fashion_bags_accessories,Fashion
13660,0,sports_leisure,Sports
13661,1,party_supplies,Party
13662,0,health_beauty,Health
13663,0,health_beauty,Health
13664,1,health_beauty,Health
13665,1,stationery,Stationery
13666,0,perfumery,Perfumery
13667,0,fashion_bags_accessories,Fashion
13668,1,bed_bath_table,Bed
13669,1,bed_bath_table,Bed
13670,1,not found,Bed
13671,1,fashion_bags_accessories,Fashion
13672,0,pet_shop,Pet
13673,1,watches_gifts,Watches
13674,1,housewares,Housewares
13675,1,sports_leisure,Sports
13676,1,sports_leisure,Sports
13677,1,electronics,Electronics
13678,1,garden_tools,Garden
13679,1,fashion_shoes,Fashion
13680,0,furniture_decor,Furniture
13681,1,auto,Auto
13682,1,auto,Auto
13683,1,computers_accessories,Computers
13684,1,bed_bath_table,Bed
13685,0,small_appliances,Small_Appliances
13686,0,auto,Auto
13687,1,costruction_tools_garden,Costruction
13688,0,housewares,Housewares
13689,0,sports_leisure,Sports
13690,1,health_beauty,Health
13691,1,computers_accessories,Computers
13692,0,housewares,Housewares
13693,1,perfumery,Perfumery
13694,1,toys,Toys
13695,0,small_appliances,Small_Appliances
13696,1,telephony,Telephony
13697,1,housewares,Housewares
13698,0,computers_accessories,Computers
13699,1,toys,Toys
13700,0,cool_stuff,Cool_Stuff
13701,1,telephony,Telephony
13702,1,sports_leisure,Sports
13703,0,furniture_decor,Furniture
13704,1,auto,Auto
13705,0,sports_leisure,Sports
13706,1,housewares,Housewares
13707,0,health_beauty,Health
13708,1,pet_shop,Pet
13709,1,perfumery,Perfumery
13710,0,furniture_decor,Furniture
13711,0,pet_shop,Pet
13712,1,home_appliances,Home
13713,1,telephony,Telephony
13714,1,stationery,Stationery
13715,0,baby,Baby
13716,0,auto,Auto
13717,0,not found,Bed
13718,1,not found,Bed
13719,0,bed_bath_table,Bed
13720,1,costruction_tools_tools,Costruction
13721,1,toys,Toys
13722,0,fashion_bags_accessories,Fashion
13723,1,computers_accessories,Computers
13724,0,sports_leisure,Sports
13725,1,consoles_games,Consoles
13726,1,furniture_decor,Furniture
13727,0,baby,Baby
13728,1,health_beauty,Health
13729,0,furniture_decor,Furniture
13730,1,furniture_decor,Furniture
13731,0,watches_gifts,Watches
13732,1,small_appliances_home_oven_and_coffee,Small_Appliances_Home_Oven_And_Coffee
13733,0,furniture_decor,Furniture
13734,1,watches_gifts,Watches
13735,0,stationery,Stationery
13736,1,furniture_decor,Furniture
13737,1,garden_tools,Garden
13738,0,auto,Auto
13739,1,perfumery,Perfumery
13740,0,telephony,Telephony
13741,0,furniture_decor,Furniture
13742,1,furniture_decor,Furniture
13743,0,toys,Toys
13744,1,stationery,Stationery
13745,1,health_beauty,Health
13746,0,auto,Auto
13747,1,construction_tools_safety,Construction
13748,1,fashion_bags_accessories,Fashion
13749,1,furniture_decor,Furniture
13750,1,sports_leisure,Sports
13751,0,bed_bath_table,Bed
13752,0,agro_industry_and_commerce,Agro
13753,0,housewares,Housewares
13754,0,cool_stuff,Cool_Stuff
13755,0,electronics,Electronics
13756,1,bed_bath_table,Bed
13757,1,construction_tools_construction,Construction
13758,1,cool_stuff,Cool_Stuff
13759,1,baby,Baby
13760,1,costruction_tools_garden,Costruction
13761,1,housewares,Housewares
13762,1,luggage_accessories,Luggage
13763,0,auto,Auto
13764,0,home_appliances,Home
13765,0,bed_bath_table,Bed
13766,0,computers_accessories,Computers
13767,1,agro_industry_and_commerce,Agro
13768,0,auto,Auto
13769,0,home_appliances,Home
13770,0,computers_accessories,Computers
13771,1,cool_stuff,Cool_Stuff
13772,1,fashion_bags_accessories,Fashion
13773,1,sports_leisure,Sports
13774,0,fashion_bags_accessories,Fashion
13775,0,fashion_bags_accessories,Fashion
13776,1,furniture_decor,Furniture
13777,1,sports_leisure,Sports
13778,1,sports_leisure,Sports
13779,0,party_supplies,Party
13780,0,health_beauty,Health
13781,1,computers_accessories,Computers
13782,0,bed_bath_table,Bed
13783,1,computers_accessories,Computers
13784,0,auto,Auto
13785,0,telephony,Telephony
13786,1,watches_gifts,Watches
13787,0,furniture_decor,Furniture
13788,1,computers_accessories,Computers
13789,1,furniture_decor,Furniture
13790,1,sports_leisure,Sports
13791,1,housewares,Housewares
13792,1,kitchen_dining_laundry_garden_furniture,Kitchen
13793,1,baby,Baby
13794,0,bed_bath_table,Bed
13795,1,perfumery,Perfumery
13796,0,furniture_decor,Furniture
13797,1,health_beauty,Health
13798,0,sports_leisure,Sports
13799,0,housewares,Housewares
13800,1,auto,Auto
13801,0,bed_bath_table,Bed
13802,0,stationery,Stationery
13803,1,home_appliances,Home
13804,1,watches_gifts,Watches
13805,1,sports_leisure,Sports
13806,1,garden_tools,Garden
13807,0,musical_instruments,Musical
13808,1,furniture_decor,Furniture
13809,0,air_conditioning,Air_Conditioning
13810,1,auto,Auto
13811,1,perfumery,Perfumery
13812,0,sports_leisure,Sports
13813,0,furniture_decor,Furniture
13814,1,baby,Baby
13815,1,furniture_decor,Furniture
13816,1,construction_tools_lights,Construction
13817,1,pet_shop,Pet
13818,1,watches_gifts,Watches
13819,0,bed_bath_table,Bed
13820,1,auto,Auto
13821,0,health_beauty,Health
13822,0,stationery,Stationery
13823,1,books_general_interest,Books
13824,1,home_appliances,Home
13825,1,consoles_games,Consoles
13826,1,computers,Computers
13827,1,sports_leisure,Sports
13828,0,health_beauty,Health
13829,1,furniture_decor,Furniture
13830,1,bed_bath_table,Bed
13831,0,auto,Auto
13832,0,cool_stuff,Cool_Stuff
13833,1,telephony,Telephony
13834,1,furniture_decor,Furniture
13835,1,home_appliances,Home
13836,1,health_beauty,Health
13837,0,bed_bath_table,Bed
13838,0,furniture_decor,Furniture
13839,1,toys,Toys
13840,1,bed_bath_table,Bed
13841,0,furniture_decor,Furniture
13842,0,furniture_decor,Furniture
13843,1,stationery,Stationery
13844,0,bed_bath_table,Bed
13845,0,baby,Baby
13846,0,furniture_decor,Furniture
13847,0,telephony,Telephony
13848,1,office_furniture,Office
13849,1,luggage_accessories,Luggage
13850,0,sports_leisure,Sports
13851,0,watches_gifts,Watches
13852,1,stationery,Stationery
13853,0,bed_bath_table,Bed
13854,0,auto,Auto
13855,0,cool_stuff,Cool_Stuff
13856,0,baby,Baby
13857,0,industry_commerce_and_business,Industry
13858,1,health_beauty,Health
13859,1,health_beauty,Health
13860,1,furniture_decor,Furniture
13861,0,telephony,Telephony
13862,1,sports_leisure,Sports
13863,0,housewares,Housewares
13864,0,stationery,Stationery
13865,1,health_beauty,Health
13866,0,home_construction,Home
13867,0,auto,Auto
13868,1,furniture_decor,Furniture
13869,0,bed_bath_table,Bed
13870,0,computers_accessories,Computers
13871,1,health_beauty,Health
13872,1,sports_leisure,Sports
13873,0,furniture_decor,Furniture
13874,1,home_construction,Home
13875,1,cool_stuff,Cool_Stuff
13876,1,cool_stuff,Cool_Stuff
13877,1,stationery,Stationery
13878,0,health_beauty,Health
13879,0,sports_leisure,Sports
13880,0,bed_bath_table,Bed
13881,0,bed_bath_table,Bed
13882,1,sports_leisure,Sports
13883,0,toys,Toys
13884,1,bed_bath_table,Bed
13885,0,home_appliances,Home
13886,1,toys,Toys
13887,1,cool_stuff,Cool_Stuff
13888,1,computers_accessories,Computers
13889,1,garden_tools,Garden
13890,0,bed_bath_table,Bed
13891,1,housewares,Housewares
13892,1,watches_gifts,Watches
13893,1,toys,Toys
13894,0,luggage_accessories,Luggage
13895,0,kitchen_dining_laundry_garden_furniture,Kitchen
13896,0,furniture_decor,Furniture
13897,0,watches_gifts,Watches
13898,0,health_beauty,Health
13899,0,not found,Bed
13900,0,housewares,Housewares
13901,0,telephony,Telephony
13902,1,bed_bath_table,Bed
13903,0,bed_bath_table,Bed
13904,1,furniture_decor,Furniture
13905,0,housewares,Housewares
13906,1,pet_shop,Pet
13907,0,sports_leisure,Sports
13908,1,auto,Auto
13909,0,housewares,Housewares
13910,0,furniture_decor,Furniture
13911,0,housewares,Housewares
13912,1,watches_gifts,Watches
13913,0,housewares,Housewares
13914,1,auto,Auto
13915,0,bed_bath_table,Bed
13916,1,furniture_decor,Furniture
13917,1,electronics,Electronics
13918,0,sports_leisure,Sports
13919,1,furniture_decor,Furniture
13920,1,baby,Baby
13921,0,toys,Toys
13922,1,sports_leisure,Sports
13923,0,auto,Auto
13924,1,furniture_decor,Furniture
13925,0,housewares,Housewares
13926,0,housewares,Housewares
13927,0,baby,Baby
13928,0,auto,Auto
13929,1,bed_bath_table,Bed
13930,1,construction_tools_lights,Construction
13931,0,telephony,Telephony
13932,1,baby,Baby
13933,1,telephony,Telephony
13934,1,housewares,Housewares
13935,0,furniture_decor,Furniture
13936,1,cool_stuff,Cool_Stuff
13937,1,pet_shop,Pet
13938,1,bed_bath_table,Bed
13939,1,housewares,Housewares
13940,0,housewares,Housewares
13941,1,watches_gifts,Watches
13942,1,health_beauty,Health
13943,1,auto,Auto
13944,1,cool_stuff,Cool_Stuff
13945,1,market_place,Market_Place
13946,0,health_beauty,Health
13947,0,toys,Toys
13948,0,garden_tools,Garden
13949,1,computers_accessories,Computers
13950,1,housewares,Housewares
13951,0,health_beauty,Health
13952,0,luggage_accessories,Luggage
13953,0,baby,Baby
13954,1,furniture_decor,Furniture
13955,1,health_beauty,Health
13956,1,pet_shop,Pet
13957,1,sports_leisure,Sports
13958,0,home_appliances,Home
13959,0,health_beauty,Health
13960,1,pet_shop,Pet
13961,1,watches_gifts,Watches
13962,1,sports_leisure,Sports
13963,1,toys,Toys
13964,0,stationery,Stationery
13965,1,fashion_shoes,Fashion
13966,1,health_beauty,Health
13967,0,watches_gifts,Watches
13968,0,housewares,Housewares
13969,1,watches_gifts,Watches
13970,1,telephony,Telephony
13971,1,construction_tools_construction,Construction
13972,0,fashion_shoes,Fashion
13973,1,auto,Auto
13974,1,health_beauty,Health
13975,0,stationery,Stationery
13976,1,toys,Toys
13977,0,perfumery,Perfumery
13978,0,sports_leisure,Sports
13979,0,perfumery,Perfumery
13980,0,bed_bath_table,Bed
13981,1,kitchen_dining_laundry_garden_furniture,Kitchen
13982,1,sports_leisure,Sports
13983,0,telephony,Telephony
13984,1,bed_bath_table,Bed
13985,0,health_beauty,Health
13986,0,health_beauty,Health
13987,1,flowers,Flowers
13988,1,furniture_living_room,Furniture
13989,0,telephony,Telephony
13990,0,bed_bath_table,Bed
13991,0,perfumery,Perfumery
13992,1,luggage_accessories,Luggage
13993,1,housewares,Housewares
13994,0,fashion_underwear_beach,Fashion
13995,1,furniture_decor,Furniture
13996,1,housewares,Housewares
13997,1,housewares,Housewares
13998,0,bed_bath_table,Bed
13999,1,books_general_interest,Books
14000,0,sports_leisure,Sports
14001,0,sports_leisure,Sports
14002,0,small_appliances,Small_Appliances
14003,0,toys,Toys
14004,1,perfumery,Perfumery
14005,1,cool_stuff,Cool_Stuff
14006,0,housewares,Housewares
14007,0,consoles_games,Consoles
14008,1,health_beauty,Health
14009,0,food,Food
14010,0,sports_leisure,Sports
14011,1,housewares,Housewares
14012,1,telephony,Telephony
14013,1,not found,Bed
14014,1,sports_leisure,Sports
14015,1,not found,Bed
14016,1,computers_accessories,Computers
14017,0,telephony,Telephony
14018,1,health_beauty,Health
14019,1,baby,Baby
14020,0,furniture_decor,Furniture
14021,1,computers_accessories,Computers
14022,1,pet_shop,Pet
14023,0,telephony,Telephony
14024,0,not found,Bed
14025,1,home_appliances,Home
14026,0,sports_leisure,Sports
14027,1,stationery,Stationery
14028,0,furniture_decor,Furniture
14029,0,electronics,Electronics
14030,1,housewares,Housewares
14031,0,housewares,Housewares
14032,1,furniture_decor,Furniture
14033,1,sports_leisure,Sports
14034,0,furniture_decor,Furniture
14035,0,perfumery,Perfumery
14036,1,cool_stuff,Cool_Stuff
14037,1,housewares,Housewares
14038,0,not found,Bed
14039,0,housewares,Housewares
14040,0,perfumery,Perfumery
14041,1,sports_leisure,Sports
14042,0,audio,Audio
14043,0,health_beauty,Health
14044,1,watches_gifts,Watches
14045,0,auto,Auto
14046,0,sports_leisure,Sports
14047,1,fashion_bags_accessories,Fashion
14048,1,health_beauty,Health
14049,0,auto,Auto
14050,0,health_beauty,Health
14051,1,toys,Toys
14052,0,garden_tools,Garden
14053,0,fashion_bags_accessories,Fashion
14054,0,furniture_decor,Furniture
14055,1,health_beauty,Health
14056,0,computers_accessories,Computers
14057,0,bed_bath_table,Bed
14058,1,luggage_accessories,Luggage
14059,0,baby,Baby
14060,0,construction_tools_construction,Construction
14061,1,bed_bath_table,Bed
14062,1,watches_gifts,Watches
14063,1,drinks,Drinks
14064,0,garden_tools,Garden
14065,0,toys,Toys
14066,0,watches_gifts,Watches
14067,1,watches_gifts,Watches
14068,0,electronics,Electronics
14069,1,watches_gifts,Watches
14070,1,pet_shop,Pet
14071,0,toys,Toys
14072,1,toys,Toys
14073,0,furniture_decor,Furniture
14074,0,housewares,Housewares
14075,1,pet_shop,Pet
14076,1,pet_shop,Pet
14077,1,sports_leisure,Sports
14078,0,baby,Baby
14079,0,pet_shop,Pet
14080,0,auto,Auto
14081,0,telephony,Telephony
14082,0,health_beauty,Health
14083,0,agro_industry_and_commerce,Agro
14084,1,housewares,Housewares
14085,1,bed_bath_table,Bed
14086,0,office_furniture,Office
14087,0,cool_stuff,Cool_Stuff
14088,0,telephony,Telephony
14089,0,sports_leisure,Sports
14090,0,furniture_decor,Furniture
14091,0,luggage_accessories,Luggage
14092,0,cool_stuff,Cool_Stuff
14093,1,bed_bath_table,Bed
14094,1,auto,Auto
14095,1,sports_leisure,Sports
14096,0,bed_bath_table,Bed
14097,1,bed_bath_table,Bed
14098,0,baby,Baby
14099,0,electronics,Electronics
14100,0,housewares,Housewares
14101,1,housewares,Housewares
14102,1,cool_stuff,Cool_Stuff
14103,1,toys,Toys
14104,1,auto,Auto
14105,0,computers_accessories,Computers
14106,0,home_appliances,Home
14107,0,housewares,Housewares
14108,1,watches_gifts,Watches
14109,1,telephony,Telephony
14110,1,bed_bath_table,Bed
14111,1,sports_leisure,Sports
14112,1,housewares,Housewares
14113,0,telephony,Telephony
14114,1,bed_bath_table,Bed
14115,0,bed_bath_table,Bed
14116,0,sports_leisure,Sports
14117,1,auto,Auto
14118,1,consoles_games,Consoles
14119,0,stationery,Stationery
14120,0,consoles_games,Consoles
14121,1,auto,Auto
14122,0,auto,Auto
14123,0,auto,Auto
14124,0,air_conditioning,Air_Conditioning
14125,1,sports_leisure,Sports
14126,1,telephony,Telephony
14127,1,health_beauty,Health
14128,1,telephony,Telephony
14129,1,toys,Toys
14130,1,bed_bath_table,Bed
14131,0,home_confort,Home
14132,1,health_beauty,Health
14133,1,electronics,Electronics
14134,0,art,Art
14135,0,sports_leisure,Sports
14136,0,telephony,Telephony
14137,0,furniture_decor,Furniture
14138,0,toys,Toys
14139,0,audio,Audio
14140,1,bed_bath_table,Bed
14141,1,perfumery,Perfumery
14142,1,office_furniture,Office
14143,0,sports_leisure,Sports
14144,1,home_appliances,Home
14145,1,sports_leisure,Sports
14146,0,sports_leisure,Sports
14147,1,sports_leisure,Sports
14148,0,bed_bath_table,Bed
14149,1,housewares,Housewares
14150,0,home_construction,Home
14151,0,electronics,Electronics
14152,0,stationery,Stationery
14153,0,consoles_games,Consoles
14154,0,health_beauty,Health
14155,1,toys,Toys
14156,1,auto,Auto
14157,0,cool_stuff,Cool_Stuff
14158,1,furniture_decor,Furniture
14159,1,furniture_decor,Furniture
14160,0,consoles_games,Consoles
14161,0,computers_accessories,Computers
14162,0,auto,Auto
14163,1,computers_accessories,Computers
14164,1,drinks,Drinks
14165,1,furniture_decor,Furniture
14166,1,baby,Baby
14167,1,not found,Bed
14168,0,baby,Baby
14169,1,sports_leisure,Sports
14170,0,bed_bath_table,Bed
14171,0,bed_bath_table,Bed
14172,1,telephony,Telephony
14173,1,toys,Toys
14174,0,housewares,Housewares
14175,1,pet_shop,Pet
14176,1,furniture_decor,Furniture
14177,1,flowers,Flowers
14178,1,agro_industry_and_commerce,Agro
14179,1,health_beauty,Health
14180,1,home_appliances,Home
14181,1,construction_tools_construction,Construction
14182,0,housewares,Housewares
14183,0,furniture_bedroom,Furniture
14184,1,watches_gifts,Watches
14185,0,health_beauty,Health
14186,1,sports_leisure,Sports
14187,0,toys,Toys
14188,1,toys,Toys
14189,0,furniture_decor,Furniture
14190,0,fashion_bags_accessories,Fashion
14191,1,computers_accessories,Computers
14192,0,garden_tools,Garden
14193,1,small_appliances,Small_Appliances
14194,0,sports_leisure,Sports
14195,1,sports_leisure,Sports
14196,0,office_furniture,Office
14197,1,bed_bath_table,Bed
14198,1,furniture_decor,Furniture
14199,1,sports_leisure,Sports
14200,1,baby,Baby
14201,0,computers_accessories,Computers
14202,1,office_furniture,Office
14203,0,perfumery,Perfumery
14204,0,baby,Baby
14205,1,housewares,Housewares
14206,0,housewares,Housewares
14207,0,toys,Toys
14208,1,fashion_bags_accessories,Fashion
14209,0,cool_stuff,Cool_Stuff
14210,0,perfumery,Perfumery
14211,0,auto,Auto
14212,1,sports_leisure,Sports
14213,1,watches_gifts,Watches
14214,0,home_appliances,Home
14215,1,perfumery,Perfumery
14216,1,auto,Auto
14217,1,fixed_telephony,Fixed_Telephony
14218,0,watches_gifts,Watches
14219,0,housewares,Housewares
14220,0,flowers,Flowers
14221,1,bed_bath_table,Bed
14222,0,computers_accessories,Computers
14223,1,bed_bath_table,Bed
14224,1,housewares,Housewares
14225,1,construction_tools_construction,Construction
14226,0,sports_leisure,Sports
14227,1,construction_tools_construction,Construction
14228,0,computers_accessories,Computers
14229,0,auto,Auto
14230,0,market_place,Market_Place
14231,0,auto,Auto
14232,1,sports_leisure,Sports
14233,1,furniture_decor,Furniture
14234,1,baby,Baby
14235,0,baby,Baby
14236,1,computers_accessories,Computers
14237,0,bed_bath_table,Bed
14238,1,toys,Toys
14239,0,computers_accessories,Computers
14240,0,housewares,Housewares
14241,0,bed_bath_table,Bed
14242,1,bed_bath_table,Bed
14243,0,housewares,Housewares
14244,0,bed_bath_table,Bed
14245,1,fashion_bags_accessories,Fashion
14246,0,sports_leisure,Sports
14247,1,watches_gifts,Watches
14248,0,baby,Baby
14249,1,home_appliances,Home
14250,0,computers_accessories,Computers
14251,0,watches_gifts,Watches
14252,0,toys,Toys
14253,0,agro_industry_and_commerce,Agro
14254,1,home_construction,Home
14255,1,toys,Toys
14256,0,perfumery,Perfumery
14257,1,telephony,Telephony
14258,1,electronics,Electronics
14259,1,furniture_decor,Furniture
14260,0,health_beauty,Health
14261,1,bed_bath_table,Bed
14262,0,health_beauty,Health
14263,0,bed_bath_table,Bed
14264,0,housewares,Housewares
